Título,Link,Tipo,Data da Publicação
"Políticas Sociais - acompanhamento e análise nº 21, 2013",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19835,,
,,,
TD 1871 - O Estado Desenvolvimentista no Brasil: Perspectivas Históricas e Comparadas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19821,,
,,,
Publicações - PPE - volume 43 - número 2,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19819,,
,,,
Temas relevantes da agenda federativa - Setembro 2013,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=20230,,
,,,
40 anos de Regiões Metropolitanas no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19647,,
,,,
Panorama da Comunicação e das Telecomunicações no Brasil - 2012/2013 - Indicadores e Tendências I - Volume 1,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19785,,
,,,
Panorama da Comunicação e das Telecomunicações no Brasil - 2012/2013 - Indicadores e Tendências II - Volume 2,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19786,,
,,,
Panorama da Comunicação e das Telecomunicações no Brasil - 2012/2013 - Flagrantes - Volume 3,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19787,,
,,,
Panorama da Comunicação e das Telecomunicações no Brasil - 2012/2013 - Memória - Volume 4,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19788,,
,,,
Economia de Maceió: diagnóstico e propostas para construção de uma nova realidade,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19792,,
,,,
"Conferências Nacionais: atores, dinâmicas participativas e efetividade",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19856,,
,,,
"Diálogos para o Desenvolvimento - República, Democracia e Desenvolvimento contribuições ao Estado brasileiro contemporâneo - volume 10",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19896,,
,,,
Quilombos de las Américas - Articulación de Comunidades Afro-rurales,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19898,,
,,,
Situação Social das Catadoras e dos Catadores de Material Reciclável e Reutilizável - Região Norte,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19736,,
,,,
Situação Social das Catadoras e dos Catadores de Material Reciclável e Reutilizável - Região Sudeste,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19735,,
,,,
Situação Social das Catadoras e dos Catadores de Material Reciclável e Reutilizável - Região Centro-Oeste,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19734,,
,,,
Situação Social das Catadoras e dos Catadores de Material Reciclável e Reutilizável - Região Sul,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19733,,
,,,
"TD 1868 - A Construção de Grandes Barragens no Brasil, na China e na Índia: Similitudes e Peculiaridades Dos Processos de Licenciamento Ambiental em Países Emergentes",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19703,,
,,,
TD 1870 - Substituição de Poupança Interna por Externa e Sobreapreciações da Taxa de Câmbio,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19698,,
,,,
"TD 1867 - Consenso Difuso, Dissenso Confuso: Paradoxos das Políticas de Inovação no Brasil",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19682,,
,,,
TD 1865 - Estimando o Desalinhamento Cambial Brasileiro: Uma Análise de Robustez a Partir do Modelo Global com Mecanismo de Correção de Erros,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19680,,
,,,
TD 1866- A Inovação da Agricultura Brasileira: Uma Reflexão a Partir da Análise dos certificados de proteção de Cultivares,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19681,,
,,,
TD 1851 - Os Efeitos da Mídia Sobre o Suicídio: Uma Análise Empírica para os Estados Brasileiros,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19662,,
,,,
TD 1863 - Políticas de Inovação no Brasil e na China do Século XXI,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19673,,
,,,
TD 1861 - Esquerdas na América do Sul: Padrões de Inserção Internacional e Constrangimentos Aos Programas de Proteção Social,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19664,,
,,,
TD 1862 - Eficiência Alocativa da Política de Investimentos do Regime Próprio de Previdência Social dos Entes Federativos Brasileiros,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19665,,
,,,
TD 1864 - A Ver Navios? A Revitalização da Industria Naval no Brasil Democrático,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19674,,
,,,
Radar - 2013 - Agosto - nº 28,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19663,,
,,,
"Boletim Mercado de Trabalho - Conjuntura e Análise nº 55, Agosto 2013",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19649,,
,,,
Relatório de Pesquisa do Ipea - Ampliação da participação na gestão pública: um estudo sobre conferências nacionais realizadas entre 2003 e 2011,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19592,,
,,,
Nota Técnica - 2013 - Número 03 - Dirur - Ampliação do acesso ao transporte público urbano - propostas em tramitação no Congresso Nacional,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19584,,
,,,
Livro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=969,,
,,,
TD 1858 - Os Desafios do Desenvolvimento e da Inclusão Social: O Caso do Arranjo Político-Institucional do Programa Nacional de Produção e uso do Biodiesel,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19498,,
,,,
TD 1860 - Rediscutindo a Delimitação das Regiões Metropolitanas no Brasil: Um Exercício a Partir dos Critérios da Década de 1970,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19499,,
,,,
Situação Social das Catadoras e dos Catadores de Material Reciclável e Reutilizável - Região Nordeste,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19467,,
,,,
"TD 1859 - O ""Elo Perdido"" Entre a Organização Mundial do Comércio e o Fundo Monetário Internacional",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19471,,
,,,
TD 1857 - Testando a Cointegração Entre os Fundamentos e a Taxa Real de Câmbio: Evidências para Países Selecionados,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19470,,
,,,
"TD 1853 - Minha Casa Minha Vida, Nosso Crescimento: Onde fica a Política Habitacional ?",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19472,,
,,,
TD 1856 - Ativismo Estatal e Industrialismo Defensivo: Instrumentos e Capacidades na Política Industrial Brasileira,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19488,,
,,,
Cooperação Brasileira para o Desenvolvimento Internacional (2010),https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19070,,
,,,
"Território metropolitano, políticas municipais",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19461,,
,,,
TD 1852 - Capacidades Estatais no Programa Bolsa Família: O Desafio de Consolidação do Sistema Único de Assistência Social,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19366,,
,,,
TD 1854 - Taxas Bilaterais de Câmbio: Análise de Desalinhamento para Países Selecionados.,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19375,,
,,,
TD 1855 - Experiências de Governança Metropolitana Internacional: Os Casos dos Estados Unidos e do Canadá,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19376,,
,,,
TD 1848 - Mapa de Homicídios Ocultos no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19232,,
,,,
"TD 1850 - A Segurança e Defesa Cibernética no Brasil e uma Revisão das Estratégias dos Estados Unidos, Rússia e Índia para o Espaço Virtual",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19183,,
,,,
Publicações - PPP - número 40,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19086,,
,,,
Publicações - PPE - volume 43 - número 1,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19083,,
,,,
Livro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19071,,
,,,
Livro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19058,,
,,,
Temas relevantes da agenda federativa - Julho 2013,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19002,,
,,,
Temas relevantes da agenda federativa - Junho 2013,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19000,,
,,,
TD 1847 - Criação da Previdência Complementar dos Servidores Federais: Motivações e Implicações na Taxa de Reposição das Futuras aposentadorias,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18997,,
,,,
Tendências Regulatórias nos Acordos Preferenciais de Comércio no Século XXI,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19084,,
,,,
Igualdade Racial no Brasil - Reflexões no Ano Internacional dos Afrodescendentes,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19034,,
,,,
TD 1845 - A Cooperação Triangular e as Transformações da Cooperação Internacional para o Desenvolvimento,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19112,,
,,,
TD 1846 - Financiamento Público da Saúde: uma História à Procura de Rumo,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19113,,
,,,
TD 1849 - Problemas de Ação Coletiva: Cooperação e Deserção,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19114,,
,,,
O Índice de Desenvolvimento Humano Municipal Brasileiro,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=19153,,
,,,
Nota Técnica - 2013 - Número 13 - Diset - Índices compostos de inovação: uma proposta de cálculo de ratings para empresas e projetos,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18941,,
,,,
Nota Técnica - 2013 - Número 12 - Diset - Aspectos do comportamento da indústria brasileira no primeiro trimestre de 2013,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18886,,
,,,
Nota Técnica - 2013 - Número 02 - Dirur - Tarifação e financiamento do transporte público urbano,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18842,,
,,,
Radar - 2013 - Julho - nº 27,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18830,,
,,,
Nota Técnica - 2013 - Número 11 - Diset - Tecnologias e riscos: armas cibernéticas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18824,,
,,,
Carta de Conjuntura nº 19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=8005,,
,,,
Carta de Conjuntura - 2013 - Junho - nº 19,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18733,,
,,,
Radar - 2013 - Junho - nº 26,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18713,,
,,,
"TD 1839 - Dimensões do Acesso a Medicamentos no Brasil: Prefil e Desigualdades dos gastos das Famílias, Segundo as Pesquisas de Orçamentos Familiares 2002-2003 e 2008-2009",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18633,,
,,,
TD 1842 - Aspectos Metodológicos do Sistema Integrado de Informações Sobre o Mercado de Trabalho no Setor Turismo,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18634,,
,,,
TD 1841 - Patenteamento em Biotecnologias: Experiência Chinesa,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18635,,
,,,
TD 1844 - Gasto Público e Desigualdade de Renda no Brasil,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18638,,
,,,
"TD 1838 - A Política Regulatória Contemporânea dos Regimes de Previdência do Funcionalismo Público no Brasil: Avanços, Limitações e Propostas",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18626,,
,,,
TD 1837 - Identificando a Demanda e a Oferta de Crédito Bancário no Brasill,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18627,,
,,,
TD 1840 - Estatuto do Idoso: Avanços com Contradições,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18608,,
,,,
"Pesquisa Empírica em Direito: Anais do I Encontro de Pesquisa Empírica em Direito, Ribeirão Preto, 29 e 30 de setembro de 2011",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18520,,
,,,
TD 1815 - Arranjos Institucionais e Desenvolvimento: O Papel da Coordenação em Estruturas Híbridas,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=18540,,
